-- Logs begin at Fri 2023-03-24 18:24:47 UTC, end at Sun 2023-03-26 14:20:31 UTC. --
Mar 26 13:41:59 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Mar 26 13:41:59 ubuntu dstat.sh[90418]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ----swap--- ------tcp-sockets-------
Mar 26 13:41:59 ubuntu dstat.sh[90418]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Mar 26 13:58:09 ubuntu dstat.sh[90418]: 26-03 13:58:09| 30   4  63   2   0|5678M  421M  175M 1612M| 528k  518k|   0  1526k|   0   220 |4841  8752 |2.23 1.81 1.46|1.0   0   0|   0     0 |   0     0 | 25  415    0   49    1
Mar 26 13:58:10 ubuntu dstat.sh[90418]: 26-03 13:58:10| 29   4  64   3   0|5677M  421M  175M 1613M| 566k  558k| 112k 1421k|16.0   189 |5333  9706 |2.23 1.81 1.46|2.0   0   0|   0     0 |   0     0 | 25  416    0   50    1
Mar 26 13:58:11 ubuntu dstat.sh[90418]: 26-03 13:58:11| 12   1  82   1   0|5677M  421M  175M 1613M| 213k  202k|   0   851k|   0   101 |3535  5646 |2.23 1.81 1.46|2.0   0   0|   0     0 |   0     0 | 25  414    0   51    1
Mar 26 13:58:12 ubuntu dstat.sh[90418]: 26-03 13:58:12| 16   3  79   1   0|5677M  421M  175M 1613M| 323k  315k|   0  1059k|   0   150 |3748  6330 |2.23 1.81 1.46|1.0   0   0|   0     0 |   0     0 | 25  414    0   51    1
Mar 26 13:58:13 ubuntu dstat.sh[90418]: 26-03 13:58:13| 10   2  83   2   1|5677M  420M  176M 1613M| 192k  183k|   0   684k|   0  85.0 |3052  5157 |2.06 1.78 1.45|  0   0   0|   0     0 |   0     0 | 25  414    0   51    1
Mar 26 13:58:14 ubuntu dstat.sh[90418]: 26-03 13:58:14| 11   2  84   1   0|5677M  420M  176M 1613M| 182k  172k|  12k  640k|1.00  76.1 |3203  5493 |2.06 1.78 1.45|1.0   0 2.0|   0     0 |   0     0 | 25  415    0   46    1
Mar 26 13:58:15 ubuntu dstat.sh[90418]: 26-03 13:58:15| 13   3  81   2   0|5677M  420M  176M 1613M| 187k  173k|   0   648k|   0  90.0 |3521  5777 |2.06 1.78 1.45|1.0   0   0|   0     0 |   0     0 | 25  416    0   47    1
Mar 26 13:58:16 ubuntu dstat.sh[90418]: 26-03 13:58:16| 27   4  64   3   0|5677M  419M  176M 1614M| 455k  445k|   0  1571k|   0   206 |5118  9250 |2.06 1.78 1.45|2.0   0   0|   0     0 |   0     0 | 25  415    0   49    1
Mar 26 13:58:17 ubuntu dstat.sh[90418]: 26-03 13:58:17| 28   4  66   1   0|5677M  419M  176M 1614M| 454k  447k|  48k  836k|3.00  93.0 |4694  8382 |2.06 1.78 1.45|1.0   0   0|   0     0 |   0     0 | 25  416    0   50    1
Mar 26 13:58:18 ubuntu dstat.sh[90418]: 26-03 13:58:18| 15   3  78   2   1|5677M  418M  176M 1614M| 300k  292k|   0  1413k|   0   191 |4059  7113 |2.05 1.78 1.46|  0   0   0|   0     0 |   0     0 | 25  414    0   51    1
Mar 26 13:58:19 ubuntu dstat.sh[90418]: 26-03 13:58:19| 16   3  78   2   0|5677M  418M  176M 1615M| 279k  267k| 284k 1207k|7.99   136 |3733  6269 |2.05 1.78 1.46|5.0   0   0|   0     0 |   0     0 | 25  415    0   49    1
Mar 26 13:58:20 ubuntu dstat.sh[90418]: 26-03 13:58:20| 18   3  75   1   0|5677M  418M  176M 1615M| 342k  324k|   0   831k|   0  88.9 |3948  7135 |2.05 1.78 1.46|1.0   0   0|   0     0 |   0     0 | 25  416    0   50    1
Mar 26 13:58:21 ubuntu dstat.sh[90418]: 26-03 13:58:21| 29   5  61   4   0|5678M  417M  177M 1615M| 507k  499k|  36k   10M|4.01   859 |6816    10k|2.05 1.78 1.46|2.0 1.0   0|   0     0 |   0     0 | 25  414    0   48    1
Mar 26 13:58:22 ubuntu dstat.sh[90418]: 26-03 13:58:22| 22   4  69   5   0|5678M  416M  177M 1615M| 441k  432k|  44k 4927k|2.00   683 |5598  8448 |2.05 1.78 1.46|  0   0   0|   0     0 |   0     0 | 25  414    0   49    1
Mar 26 13:58:23 ubuntu dstat.sh[90418]: 26-03 13:58:23| 15   2  78   1   0|5679M  415M  177M 1615M| 333k  324k|   0   820k|   0   100 |3266  5580 |1.89 1.75 1.45|1.0   0   0|   0     0 |   0     0 | 25  414    0   50    1
Mar 26 13:58:24 ubuntu dstat.sh[90418]: 26-03 13:58:24| 10   2  87   2   0|5679M  414M  177M 1616M| 112k  104k|  44k  630k|4.01  78.2 |2825  4971 |1.89 1.75 1.45|1.0   0 3.0|   0     0 |   0     0 | 25  416    0   50    1
Mar 26 13:58:25 ubuntu dstat.sh[90418]: 26-03 13:58:25| 16   3  77   2   0|5679M  414M  177M 1616M| 296k  288k|   0  1108k|   0   155 |3737  6555 |1.89 1.75 1.45|1.0   0   0|   0     0 |   0     0 | 25  414    0   52    1
Mar 26 13:58:26 ubuntu dstat.sh[90418]: 26-03 13:58:26| 23   4  72   1   0|5680M  413M  177M 1616M| 307k  298k|4101B  348k|1.00  22.0 |2670  4137 |1.89 1.75 1.45|2.0   0   0|   0     0 |   0     0 | 25  415    0   53    1
Mar 26 13:58:27 ubuntu dstat.sh[90418]: 26-03 13:58:27| 19   2  75   1   0|5680M  412M  177M 1616M| 321k  305k|   0  1990k|   0   276 |3629  5691 |1.89 1.75 1.45|  0   0   0|   0     0 |   0     0 | 25  414    0   54    1
Mar 26 13:58:28 ubuntu dstat.sh[90418]: 26-03 13:58:28| 12   2  82   2   1|5681M  412M  177M 1616M| 206k  188k|  64k  856k|4.00   123 |3137  5592 |1.73 1.72 1.44|  0   0   0|   0     0 |   0     0 | 25  415    0   54    1
Mar 26 13:58:29 ubuntu dstat.sh[90418]: 26-03 13:58:29| 11   3  84   2   0|5680M  412M  177M 1617M| 223k  198k|   0   832k|   0   105 |3267  5750 |1.73 1.72 1.44|1.0   0   0|   0     0 |   0     0 | 25  415    0   53    1
Mar 26 13:58:30 ubuntu dstat.sh[90418]: 26-03 13:58:30| 13   3  82   2   0|5680M  412M  177M 1617M| 199k  184k|   0   628k|   0  72.0 |3451  5961 |1.73 1.72 1.44|2.0   0   0|   0     0 |   0     0 | 25  416    0   53    1
Mar 26 13:58:31 ubuntu dstat.sh[90418]: 26-03 13:58:31| 34   7  55   2   0|5681M  411M  177M 1617M| 565k  555k|   0  1519k|   0   215 |6445    15k|1.73 1.72 1.44|1.0   0  34|   0     0 |   0     0 | 25  415    0   56    1
Mar 26 13:58:32 ubuntu dstat.sh[90418]: 26-03 13:58:32| 29   5  65   1   0|5681M  410M  177M 1617M| 578k  569k|  60k 1202k|4.99   136 |5272    11k|1.73 1.72 1.44|1.0   0   0|   0     0 |   0     0 | 25  416    0   57    1
Mar 26 13:58:33 ubuntu dstat.sh[90418]: 26-03 13:58:33| 27   3  66   1   0|5682M  409M  177M 1618M| 477k  468k|  28k  948k|3.00   114 |4794  9245 |1.76 1.73 1.45|3.0   0   0|   0     0 |   0     0 | 25  415    0   59    1
Mar 26 13:58:34 ubuntu dstat.sh[90418]: 26-03 13:58:34| 28   4  66   1   0|5683M  408M  178M 1618M| 537k  524k|   0   784k|   0  94.0 |4667  8810 |1.76 1.73 1.45|1.0   0 3.0|   0     0 |   0     0 | 25  416    0   59    1
Mar 26 13:58:35 ubuntu dstat.sh[90418]: 26-03 13:58:35| 31   5  62   3   0|5683M  407M  178M 1618M| 554k  546k|  48k 1482k|2.00   209 |5050  9738 |1.76 1.73 1.45|1.0   0   0|   0     0 |   0     0 | 25  417    0   60    1
Mar 26 13:58:36 ubuntu dstat.sh[90418]: 26-03 13:58:36| 32   6  57   3   0|5683M  406M  178M 1618M| 618k  609k|   0  1587k|   0   219 |5895    12k|1.76 1.73 1.45|1.0   0   0|   0     0 |   0     0 | 25  416    0   64    1
Mar 26 13:58:37 ubuntu dstat.sh[90418]: 26-03 13:58:37| 28   5  64   1   0|5683M  406M  178M 1619M| 486k  479k|   0  1467k|   0   201 |5188  9483 |1.76 1.73 1.45|1.0   0   0|   0     0 |   0     0 | 25  417    0   57    1
Mar 26 13:58:38 ubuntu dstat.sh[90418]: 26-03 13:58:38| 29   3  66   2   0|5684M  405M  178M 1619M| 418k  412k|   0  1197k|   0   172 |4419  8036 |1.70 1.72 1.44|1.0   0   0|   0     0 |   0     0 | 25  416    0   59    1
Mar 26 13:58:39 ubuntu dstat.sh[90418]: 26-03 13:58:39| 29   3  62   3   0|5683M  405M  178M 1619M| 541k  530k|  28k 1541k|3.00   212 |4904  9140 |1.70 1.72 1.44|1.0   0   0|   0     0 |   0     0 | 25  417    0   58    1
Mar 26 13:58:40 ubuntu dstat.sh[90418]: 26-03 13:58:40| 28   3  65   3   0|5684M  404M  178M 1619M| 495k  477k|   0  1339k|   0   186 |4436  7622 |1.70 1.72 1.44|2.0   0   0|   0     0 |   0     0 | 25  417    0   61    1
Mar 26 13:58:41 ubuntu dstat.sh[90418]: 26-03 13:58:41| 31   3  61   3   0|5684M  404M  178M 1619M| 528k  520k|4097B 1529k|1.00   192 |4764  8251 |1.70 1.72 1.44|1.0   0   0|   0     0 |   0     0 | 25  416    0   62    1
Mar 26 13:58:42 ubuntu dstat.sh[90418]: 26-03 13:58:42| 27   3  65   3   0|5684M  403M  178M 1620M| 432k  423k|   0  1395k|   0   173 |4524  8834 |1.70 1.72 1.44|1.0   0   0|   0     0 |   0     0 | 25  417    0   65    1
Mar 26 13:58:43 ubuntu dstat.sh[90418]: 26-03 13:58:43| 28   4  64   1   0|5685M  403M  178M 1620M| 503k  495k|   0  1212k|   0   140 |5280  9833 |1.72 1.72 1.45|1.0   0   0|   0     0 |   0     0 | 25  416    0   62    1
Mar 26 13:58:44 ubuntu dstat.sh[90418]: 26-03 13:58:44| 29   4  65   1   0|5686M  401M  178M 1620M| 524k  506k|  24k 1218k|4.01   133 |5062  9644 |1.72 1.72 1.45|1.0   0 2.0|   0     0 |   0     0 | 25  416    0   62    1
Mar 26 13:58:45 ubuntu dstat.sh[90418]: 26-03 13:58:45| 12   2  82   2   0|5687M  400M  178M 1620M| 164k  156k|   0   930k|   0   108 |3259  5521 |1.72 1.72 1.45|  0   0   0|   0     0 |   0     0 | 25  415    0   62    1
Mar 26 13:58:46 ubuntu dstat.sh[90418]: 26-03 13:58:46| 22   4  73   1   0|5691M  396M  179M 1620M| 325k  318k|  64k 1158k|1.00   142 |3754  6456 |1.72 1.72 1.45|1.0   0 1.0|   0     0 |   0     0 | 25  415    0   66    1
Mar 26 13:58:47 ubuntu dstat.sh[90418]: 26-03 13:58:47| 13   2  81   2   0|5691M  395M  179M 1620M| 217k  210k|   0  1075k|   0   153 |3429  5903 |1.72 1.72 1.45|  0   0   0|   0     0 |   0     0 | 25  416    0   67    1
Mar 26 13:58:48 ubuntu dstat.sh[90418]: 26-03 13:58:48|  7   2  89   1   0|5692M  395M  179M 1621M| 107k   94k|   0   617k|   0  66.1 |2691  4334 |1.58 1.69 1.44|1.0   0   0|   0     0 |   0     0 | 25  416    0   67    1
Mar 26 13:58:49 ubuntu dstat.sh[90418]: 26-03 13:58:49| 22   3  71   2   0|5693M  393M  179M 1621M| 533k  524k|   0  1230k|   0   168 |4573  7978 |1.58 1.69 1.44|  0   0   0|   0     0 |   0     0 | 25  415    0   71    1
Mar 26 13:58:50 ubuntu dstat.sh[90418]: 26-03 13:58:50| 16   2  80   1   0|5694M  392M  179M 1621M| 303k  296k|  28k  701k|2.00  58.1 |3084  5418 |1.58 1.69 1.44|2.0   0   0|   0     0 |   0     0 | 25  416    0   77    1
Mar 26 13:58:51 ubuntu dstat.sh[90418]: 26-03 13:58:51| 12   2  81   3   0|5694M  392M  179M 1621M| 151k  137k|   0  1254k|   0   173 |4029  6786 |1.58 1.69 1.44|1.0   0   0|   0     0 |   0     0 | 25  415    0   72    1
Mar 26 13:58:52 ubuntu dstat.sh[90418]: 26-03 13:58:52| 14   3  78   4   0|5695M  391M  179M 1621M| 257k  249k|   0    10M|   0   935 |5181  6354 |1.58 1.69 1.44|  0 1.0   0|   0     0 |   0     0 | 25  415    0   73    1
Mar 26 13:58:53 ubuntu dstat.sh[90418]: 26-03 13:58:53| 18   3  73   3   0|5696M  389M  179M 1621M| 342k  334k|   0  3839k|   0   560 |4469  6511 |1.62 1.70 1.44|  0   0   0|   0     0 |   0     0 | 25  416    0   75    1
Mar 26 13:58:54 ubuntu dstat.sh[90418]: 26-03 13:58:54| 14   3  82   1   0|5697M  388M  179M 1621M| 200k  184k|   0   881k|   0   102 |3574  6107 |1.62 1.70 1.44|1.0   0 2.0|   0     0 |   0     0 | 25  416    0   75    1
Mar 26 13:58:55 ubuntu dstat.sh[90418]: 26-03 13:58:55|  9   1  86   1   0|5698M  388M  179M 1622M| 144k  136k|   0   747k|   0  90.9 |2980  5372 |1.62 1.70 1.44|  0   0   0|   0     0 |   0     0 | 25  415    0   75    1
Mar 26 13:58:56 ubuntu dstat.sh[90418]: 26-03 13:58:56| 19   4  73   2   0|5726M  358M  179M 1623M| 334k  317k|   0  1188k|   0   151 |3940  7178 |1.62 1.70 1.44|1.0   0 2.0|   0     0 |   0     0 | 25  415    0   79    1
Mar 26 13:58:57 ubuntu dstat.sh[90418]: 26-03 13:58:57| 19   4  74   1   0|5707M  376M  179M 1623M| 326k  318k|   0   917k|   0   113 |3640  6462 |1.62 1.70 1.44|2.0   0 2.0|   0     0 |   0     0 | 25  415    0   86    1
Mar 26 13:58:58 ubuntu dstat.sh[90418]: 26-03 13:58:58| 12   4  83   1   0|5702M  383M  179M 1622M|  66k   58k|   0   869k|   0   126 |2864  4637 |1.49 1.67 1.43|2.0   0   0|   0     0 |   0     0 | 25  416    0   85    1
Mar 26 13:58:59 ubuntu dstat.sh[90418]: 26-03 13:58:59|  9   1  88   1   0|5702M  382M  179M 1622M| 158k  152k|   0   516k|   0  56.0 |2476  4233 |1.49 1.67 1.43|1.0   0   0|   0     0 |   0     0 | 25  415    0   85    1
Mar 26 13:59:00 ubuntu dstat.sh[90418]: 26-03 13:59:00| 10   1  86   0   0|5702M  382M  179M 1622M| 201k  193k|   0   587k|   0  63.9 |2791  4733 |1.49 1.67 1.43|  0   0   0|   0     0 |   0     0 | 25  415    0   84    1
Mar 26 13:59:01 ubuntu dstat.sh[90418]: 26-03 13:59:01| 11   2  85   1   1|5702M  382M  179M 1622M| 197k  183k|   0   604k|   0  77.0 |3192  5165 |1.49 1.67 1.43|  0   0   0|   0     0 |   0     0 | 25  415    0   84    1
Mar 26 13:59:02 ubuntu dstat.sh[90418]: 26-03 13:59:02| 10   1  87   1   0|5703M  382M  179M 1622M| 197k  190k|   0   552k|   0  68.0 |2545  4610 |1.49 1.67 1.43|  0   0   0|   0     0 |   0     0 | 25  415    0   83    1
Mar 26 13:59:03 ubuntu dstat.sh[90418]: 26-03 13:59:03| 14   2  82   2   0|5703M  381M  179M 1622M| 267k  257k|   0   965k|   0   122 |3061  5274 |1.45 1.66 1.43|1.0   0   0|   0     0 |   0     0 | 25  416    0   85    1
Mar 26 13:59:04 ubuntu dstat.sh[90418]: 26-03 13:59:04|  9   2  87   2   0|5703M  381M  179M 1622M| 158k  146k|4099B  789k|1.00   102 |2973  4964 |1.45 1.66 1.43|1.0   0 2.0|   0     0 |   0     0 | 25  416    0   82    1
Mar 26 13:59:05 ubuntu dstat.sh[90418]: 26-03 13:59:05| 18   3  76   2   0|5703M  380M  179M 1623M| 351k  338k|   0  1289k|   0   199 |4199  7252 |1.45 1.66 1.43|1.0   0   0|   0     0 |   0     0 | 25  415    0   85    1
Mar 26 13:59:06 ubuntu dstat.sh[90418]: 26-03 13:59:06| 16   2  78   1   0|5704M  380M  180M 1623M| 412k  404k|   0   823k|   0   112 |3385  5844 |1.45 1.66 1.43|1.0 1.0   0|   0     0 |   0     0 | 25  415    0   87    1
Mar 26 13:59:07 ubuntu dstat.sh[90418]: 26-03 13:59:07| 15   3  78   2   0|5704M  379M  180M 1623M| 265k  241k|   0  1027k|   0   141 |3652  6251 |1.45 1.66 1.43|1.0   0   0|   0     0 |   0     0 | 25  415    0   87    1
Mar 26 13:59:08 ubuntu dstat.sh[90418]: 26-03 13:59:08| 10   2  86   1   0|5704M  379M  180M 1623M| 162k  154k|   0   979k|   0   104 |3002  5180 |1.41 1.65 1.43|  0   0   0|   0     0 |   0     0 | 25  415    0   87    1
Mar 26 13:59:09 ubuntu dstat.sh[90418]: 26-03 13:59:09| 19   4  75   2   0|5706M  377M  180M 1623M| 318k  308k|   0   931k|   0   129 |3732  6369 |1.41 1.65 1.43|  0   0   0|   0     0 |   0     0 | 25  416    0   90    1
Mar 26 13:59:10 ubuntu dstat.sh[90418]: 26-03 13:59:10| 13   2  80   2   0|5706M  377M  180M 1623M| 273k  264k|   0  1221k|   0   185 |3604  6403 |1.41 1.65 1.43|2.0   0   0|   0     0 |   0     0 | 25  415    0   84    1
Mar 26 13:59:11 ubuntu dstat.sh[90418]: 26-03 13:59:11| 10   3  88   1   0|5706M  377M  180M 1623M| 121k  113k|   0   505k|   0  59.1 |2958  4745 |1.41 1.65 1.43|1.0   0   0|   0     0 |   0     0 | 25  416    0   84    1
Mar 26 13:59:12 ubuntu dstat.sh[90418]: 26-03 13:59:12| 11   2  83   2   0|5707M  375M  180M 1623M| 205k  194k|   0   941k|   0   124 |3196  5586 |1.41 1.65 1.43|  0   0   0|   0     0 |   0     0 | 25  415    0   83    1
Mar 26 13:59:13 ubuntu dstat.sh[90418]: 26-03 13:59:13| 17   3  77   2   0|5707M  375M  180M 1624M| 368k  351k|   0   911k|   0   131 |3458  6231 |1.30 1.62 1.42|2.0   0   0|   0     0 |   0     0 | 25  416    0   85    1
Mar 26 13:59:14 ubuntu dstat.sh[90418]: 26-03 13:59:14| 17   3  76   2   0|5708M  374M  180M 1624M| 348k  339k|   0   991k|   0   135 |3985  7620 |1.30 1.62 1.42|3.0   0 2.0|   0     0 |   0     0 | 25  418    0   86    1
Mar 26 13:59:15 ubuntu dstat.sh[90418]: 26-03 13:59:15| 30   4  61   3   0|5708M  374M  180M 1624M| 547k  539k|   0  1459k|   0   205 |4954  8906 |1.30 1.62 1.42|2.0 2.0   0|   0     0 |   0     0 | 25  417    0   89    1
Mar 26 13:59:16 ubuntu dstat.sh[90418]: 26-03 13:59:16| 27   4  66   1   0|5709M  373M  180M 1624M| 486k  478k|   0  1002k|   0   139 |5375    10k|1.30 1.62 1.42|1.0   0   0|   0     0 |   0     0 | 25  416    0   89    1
Mar 26 13:59:17 ubuntu dstat.sh[90418]: 26-03 13:59:17| 26   4  67   3   0|5709M  372M  180M 1624M| 568k  559k|   0  1269k|   0   170 |5234    10k|1.30 1.62 1.42|  0   0   0|   0     0 |   0     0 | 25  415    0   89    1
Mar 26 13:59:18 ubuntu dstat.sh[90418]: 26-03 13:59:18|  7   2  90   0   1|5709M  372M  180M 1624M| 103k   91k|   0   308k|   0  28.0 |2131  3645 |1.19 1.59 1.41|1.0   0   0|   0     0 |   0     0 | 25  416    0   85    1
Mar 26 13:59:19 ubuntu dstat.sh[90418]: 26-03 13:59:19| 14   2  78   3   0|5710M  371M  180M 1625M| 254k  238k|   0  1249k|   0   179 |3708  6716 |1.19 1.59 1.41|  0   0   0|   0     0 |   0     0 | 25  415    0   88    1
Mar 26 13:59:20 ubuntu dstat.sh[90418]: 26-03 13:59:20| 13   4  81   2   0|5710M  371M  180M 1625M| 287k  278k|  80k 1044k|4.00   140 |3474  6177 |1.19 1.59 1.41|  0   0   0|   0     0 |   0     0 | 25  415    0   89    1
Mar 26 13:59:21 ubuntu dstat.sh[90418]: 26-03 13:59:21| 18   3  76   2   0|5711M  370M  180M 1625M| 367k  344k|   0  1156k|   0   126 |4075  6702 |1.19 1.59 1.41|2.0   0   0|   0     0 |   0     0 | 25  415    0   91    1
Mar 26 13:59:22 ubuntu dstat.sh[90418]: 26-03 13:59:22|  6   1  89   1   0|5711M  370M  180M 1625M|  48k   32k|   0   774k|   0  90.8 |2625  4263 |1.19 1.59 1.41|  0   0   0|   0     0 |   0     0 | 25  415    0   88    1
Mar 26 13:59:23 ubuntu dstat.sh[90418]: 26-03 13:59:23| 19   3  73   4   0|5712M  368M  181M 1625M| 378k  360k|   0  9980k|   0  1112 |5589  6201 |1.26 1.60 1.42|  0   0   0|   0     0 |   0     0 | 25  415    0   90    1
Mar 26 13:59:24 ubuntu dstat.sh[90418]: 26-03 13:59:24| 21   4  72   1   1|5712M  367M  181M 1625M| 365k  356k|   0  1488k|   0   150 |4565  8688 |1.26 1.60 1.42|1.0   0 2.0|   0     0 |   0     0 | 25  418    0   89    1
Mar 26 13:59:25 ubuntu dstat.sh[90418]: 26-03 13:59:25| 31   4  61   3   0|5712M  367M  181M 1626M| 575k  566k|   0  2636k|   0   404 |5892    10k|1.26 1.60 1.42|1.0   0 2.0|   0     0 |   0     0 | 25  416    0   93    1
Mar 26 13:59:26 ubuntu dstat.sh[90418]: 26-03 13:59:26| 26   4  67   1   0|5713M  365M  181M 1626M| 506k  497k|  68k 1040k|2.00   117 |5566    10k|1.26 1.60 1.42|1.0   0   0|   0     0 |   0     0 | 25  416    0   91    1
Mar 26 13:59:27 ubuntu dstat.sh[90418]: 26-03 13:59:27| 27   6  63   1   0|5714M  365M  181M 1626M| 489k  481k|   0  1477k|   0   185 |5225    10k|1.26 1.60 1.42|1.0   0   0|   0     0 |   0     0 | 25  416    0   92    1
Mar 26 13:59:28 ubuntu dstat.sh[90418]: 26-03 13:59:28| 28   5  63   2   0|5713M  365M  181M 1627M| 608k  600k|   0  1873k|   0   279 |5460    10k|1.24 1.59 1.41|1.0   0   0|   0     0 |   0     0 | 25  417    0   93    1
Mar 26 13:59:29 ubuntu dstat.sh[90418]: 26-03 13:59:29| 27   4  65   2   0|5714M  364M  181M 1627M| 538k  529k|   0  1197k|   0   158 |5033  9918 |1.24 1.59 1.41|3.0   0   0|   0     0 |   0     0 | 25  416    0   94    1
Mar 26 13:59:30 ubuntu dstat.sh[90418]: 26-03 13:59:30| 27   5  66   1   0|5715M  362M  181M 1627M| 483k  468k|   0  1052k|   0   130 |4974  9142 |1.24 1.59 1.41|2.0   0   0|   0     0 |   0     0 | 25  416    0   94    1
Mar 26 13:59:31 ubuntu dstat.sh[90418]: 26-03 13:59:31| 33   7  56   2   0|5742M  335M  182M 1627M| 554k  547k|   0  1923k|   0   246 |6328    14k|1.24 1.59 1.41|2.0   0  34|   0     0 |   0     0 | 25  416    0   98    1
Mar 26 13:59:32 ubuntu dstat.sh[90418]: 26-03 13:59:32| 28   5  63   1   0|5715M  362M  182M 1628M| 521k  513k|   0  1681k|   0   229 |5255    10k|1.24 1.59 1.41|1.0 1.0   0|   0     0 |   0     0 | 25  416    0   97    1
Mar 26 13:59:33 ubuntu dstat.sh[90418]: 26-03 13:59:33| 26   6  67   0   0|5716M  361M  182M 1628M| 543k  536k|   0  1013k|   0   124 |4885  9638 |1.22 1.58 1.41|1.0   0   0|   0     0 |   0     0 | 25  416    0   97    1
Mar 26 13:59:34 ubuntu dstat.sh[90418]: 26-03 13:59:34| 13   2  82   1   0|5716M  360M  182M 1628M| 244k  232k|   0   880k|   0   115 |3365  5888 |1.22 1.58 1.41|  0   0 2.0|   0     0 |   0     0 | 25  415    0   94    1
Mar 26 13:59:35 ubuntu dstat.sh[90418]: 26-03 13:59:35| 11   3  83   1   0|5716M  360M  182M 1628M| 190k  181k|  64k  664k|4.00  88.0 |3293  5547 |1.22 1.58 1.41|  0   0   0|   0     0 |   0     0 | 25  415    0   94    1
Mar 26 13:59:36 ubuntu dstat.sh[90418]: 26-03 13:59:36| 18   3  77   1   0|5716M  360M  182M 1628M| 331k  323k|  16k  907k|2.00   134 |3640  6347 |1.22 1.58 1.41|  0   0   0|   0     0 |   0     0 | 25  416    0   93    1
Mar 26 13:59:37 ubuntu dstat.sh[90418]: 26-03 13:59:37| 14   4  80   1   0|5716M  360M  182M 1628M| 186k  177k|   0   481k|   0  50.2 |3742  7803 |1.22 1.58 1.41|1.0   0   0|   0     0 |   0     0 | 25  416    0   94    1
Mar 26 13:59:38 ubuntu dstat.sh[90418]: 26-03 13:59:38| 24   2  70   1   0|5717M  358M  182M 1629M| 427k  413k|   0   950k|   0   144 |3945  6741 |1.36 1.60 1.42|  0   0   0|   0     0 |   0     0 | 25  416    0   96    1
Mar 26 13:59:39 ubuntu dstat.sh[90418]: 26-03 13:59:39| 12   2  85   0   1|5718M  357M  182M 1629M| 222k  207k|   0   665k|   0  58.1 |2966  4775 |1.36 1.60 1.42|2.0   0   0|   0     0 |   0     0 | 25  416    0   96    1
Mar 26 13:59:40 ubuntu dstat.sh[90418]: 26-03 13:59:40| 13   2  83   1   0|5718M  357M  182M 1629M| 184k  177k|   0   507k|   0  58.9 |2852  4764 |1.36 1.60 1.42|1.0   0   0|   0     0 |   0     0 | 25  416    0   97    1
Mar 26 13:59:41 ubuntu dstat.sh[90418]: 26-03 13:59:41| 12   2  82   1   0|5718M  356M  182M 1629M| 210k  202k|   0   896k|   0   125 |3958  6449 |1.36 1.60 1.42|  0   0   0|   0     0 |   0     0 | 25  415    0   94    1
Mar 26 13:59:42 ubuntu dstat.sh[90418]: 26-03 13:59:42| 17   3  77   2   1|5719M  355M  182M 1629M| 333k  325k|   0  1359k|   0   202 |3959  6930 |1.36 1.60 1.42|1.0 1.0   0|   0     0 |   0     0 | 25  415    0   97    1
Mar 26 13:59:43 ubuntu dstat.sh[90418]: 26-03 13:59:43| 16   2  79   1   0|5719M  355M  182M 1629M| 265k  256k|   0   946k|   0   118 |3322  5642 |1.25 1.58 1.41|3.0 1.0   0|   0     0 |   0     0 | 25  416    0   95    1
Mar 26 13:59:44 ubuntu dstat.sh[90418]: 26-03 13:59:44| 11   1  85   0   0|5720M  354M  182M 1629M| 134k  111k|   0   756k|   0  94.0 |3096  5027 |1.25 1.58 1.41|  0   0 2.0|   0     0 |   0     0 | 25  415    0   95    1
Mar 26 13:59:45 ubuntu dstat.sh[90418]: 26-03 13:59:45| 10   2  86   1   0|5720M  354M  182M 1629M| 200k  189k|   0   592k|   0  67.0 |2803  4683 |1.25 1.58 1.41|  0   0   0|   0     0 |   0     0 | 25  415    0   95    1
Mar 26 13:59:46 ubuntu dstat.sh[90418]: 26-03 13:59:46| 10   2  85   0   0|5720M  354M  182M 1629M| 257k  247k|   0   504k|   0  54.0 |2774  4495 |1.25 1.58 1.41|  0   0   0|   0     0 |   0     0 | 25  415    0   96    1
Mar 26 13:59:47 ubuntu dstat.sh[90418]: 26-03 13:59:47| 15   2  80   1   0|5721M  353M  182M 1630M| 350k  340k|   0   591k|   0  63.9 |3175  5306 |1.25 1.58 1.41|  0   0   0|   0     0 |   0     0 | 25  416    0   98    1
Mar 26 13:59:48 ubuntu dstat.sh[90418]: 26-03 13:59:48| 15   3  80   1   0|5721M  353M  182M 1630M| 300k  283k|   0  1308k|   0   202 |3854  6576 |1.31 1.58 1.42|3.0   0   0|   0     0 |   0     0 | 25  416    0   99    1
Mar 26 13:59:49 ubuntu dstat.sh[90418]: 26-03 13:59:49| 28   4  64   2   0|5721M  352M  182M 1630M| 527k  519k|   0  1462k|   0   186 |5096  9228 |1.31 1.58 1.42|1.0   0   0|   0     0 |   0     0 | 25  416    0  101    1
